timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.085096,-0.150749,0.212910,,,,
0.0002,0,4,0,0,0,0,0,0,0.085692,-0.150123,0.212578,-0.087713,0.074368,-0.022657,-0.993108
0.0456,3,5,6,6,2,0,5,6,0.085882,-0.150077,0.212676,-0.080004,0.075814,-0.020475,-0.993696
0.0906,13,12,13,15,12,10,13,12,0.085642,-0.150324,0.212686,-0.090759,0.079173,-0.026392,-0.992370
0.1286,24,24,26,28,18,17,17,16,0.085060,-0.150926,0.212721,-0.098110,0.073666,-0.024387,-0.992146
0.1799,38,41,40,42,19,18,19,20,0.084661,-0.151197,0.213083,-0.089793,0.092919,-0.026480,-0.991263
0.2257,53,53,53,55,20,18,20,20,0.084566,-0.151589,0.212908,-0.086365,0.086432,-0.023182,-0.992237
0.2617,64,65,63,67,20,19,19,20,0.084168,-0.151978,0.212732,-0.080520,0.084495,-0.022675,-0.992906
0.2997,77,77,75,78,20,18,20,18,0.083480,-0.152437,0.213065,-0.090622,0.094654,-0.028141,-0.990978
0.3356,88,89,85,89,20,19,19,19,0.082991,-0.152782,0.212890,-0.110654,0.086316,-0.025017,-0.989788
0.3716,98,100,97,101,19,19,20,20,0.082740,-0.153185,0.212646,-0.100324,0.085093,-0.026071,-0.990966
0.4080,109,111,108,112,19,18,20,20,0.082194,-0.153664,0.212147,-0.114931,0.038466,-0.008272,-0.992594
0.4447,121,123,119,123,20,18,19,19,0.081857,-0.154070,0.212110,-0.115060,0.050136,-0.011420,-0.992027
0.4827,133,135,129,133,20,19,20,18,0.081416,-0.154498,0.212068,-0.129569,0.068551,-0.017555,-0.989042
0.5186,144,146,141,145,19,18,20,19,0.080824,-0.154923,0.212367,-0.139583,0.067942,-0.021414,-0.987645
0.5546,155,157,151,156,20,18,19,20,0.080575,-0.155495,0.211721,-0.131501,0.058437,-0.013319,-0.989503
0.5907,166,168,162,167,20,19,19,19,0.080158,-0.155709,0.212578,-0.094811,0.077957,-0.016980,-0.992293
0.6266,178,179,172,176,20,18,18,18,0.079982,-0.156220,0.212215,-0.111176,0.087784,-0.022046,-0.989671
0.6628,189,192,184,188,20,20,19,18,0.079431,-0.156878,0.212186,-0.130858,0.101344,-0.024989,-0.985891
0.6998,200,203,195,201,18,18,20,20,0.078851,-0.157174,0.212829,-0.127720,0.129179,-0.033195,-0.982801
0.7386,213,215,206,212,20,19,20,21,0.078635,-0.157531,0.212528,-0.130010,0.115080,-0.027558,-0.984426
0.7749,225,226,217,224,20,18,20,20,0.078183,-0.158295,0.211847,-0.134847,0.070294,-0.013232,-0.988281
0.8117,236,238,228,234,20,19,19,17,0.077801,-0.158880,0.211482,-0.144206,0.080900,-0.018813,-0.986056
0.8487,248,249,239,245,20,18,19,19,0.077474,-0.159190,0.211715,-0.139758,0.093200,-0.018082,-0.985624
0.8846,259,260,250,257,18,19,19,21,0.076839,-0.159585,0.211723,-0.164690,0.090480,-0.021890,-0.981943
0.9209,270,272,260,269,19,19,20,21,0.076356,-0.159990,0.211384,-0.148704,0.076247,-0.014339,-0.985834
0.9568,281,284,271,279,19,19,19,19,0.075886,-0.160555,0.211297,-0.140422,0.067399,-0.013111,-0.987708
0.9937,293,295,283,289,20,19,19,17,0.075607,-0.161031,0.211292,-0.143240,0.088529,-0.017090,-0.985572
1.0299,304,306,293,302,19,19,20,20,0.075081,-0.161513,0.211549,-0.150486,0.106078,-0.021746,-0.982664
1.0668,316,319,305,313,19,18,20,21,0.074641,-0.161872,0.211430,-0.169180,0.096896,-0.018021,-0.980645
1.1039,328,331,316,324,20,18,19,20,0.074393,-0.162417,0.211461,-0.144056,0.098025,-0.016466,-0.984565
1.1406,339,341,326,335,20,18,19,19,0.073908,-0.162929,0.211293,-0.168182,0.116302,-0.026977,-0.978499
1.1767,350,353,338,346,19,19,20,18,0.073306,-0.163310,0.211236,-0.167546,0.089152,-0.017450,-0.981670
1.2139,363,364,350,358,20,18,20,20,0.073088,-0.163762,0.211126,-0.164715,0.097902,-0.019008,-0.981286
1.2506,374,375,360,370,20,18,19,21,0.072675,-0.164181,0.211150,-0.165055,0.094634,-0.014414,-0.981628
1.2866,385,385,371,381,19,18,20,20,0.071977,-0.164906,0.210957,-0.184031,0.106638,-0.022394,-0.976862
1.3226,396,397,382,391,19,19,19,19,0.071822,-0.165252,0.210835,-0.180282,0.119012,-0.026781,-0.976021
1.3585,407,408,392,403,19,18,19,19,0.071561,-0.165482,0.210605,-0.182389,0.113273,-0.022490,-0.976421
1.3946,419,419,404,414,19,18,20,21,0.070976,-0.165888,0.211050,-0.166974,0.121119,-0.020831,-0.978272
1.4306,431,431,415,425,19,19,20,19,0.070549,-0.166625,0.210345,-0.181776,0.101444,-0.014144,-0.977991
1.4676,442,442,427,436,19,19,20,19,0.069987,-0.166921,0.210533,-0.203806,0.104780,-0.016582,-0.973247
1.5038,454,455,437,447,20,18,18,19,0.069808,-0.167412,0.210254,-0.179413,0.115894,-0.022073,-0.976674
1.5406,465,467,448,458,19,19,18,20,0.069408,-0.167734,0.210429,-0.206144,0.123764,-0.023251,-0.970385
1.5779,477,479,460,470,19,18,19,20,0.069012,-0.168309,0.210366,-0.198550,0.125244,-0.020071,-0.971848
1.6156,489,489,471,480,20,18,20,20,0.068448,-0.168709,0.210181,-0.207657,0.125905,-0.022400,-0.969806
1.6521,501,501,482,493,20,19,20,20,0.067967,-0.169260,0.209579,-0.206638,0.099254,-0.022353,-0.973113
