timestamp_s,motor_1_pos,motor_2_pos,motor_3_pos,motor_4_pos,motor_1_vel,motor_2_vel,motor_3_vel,motor_4_vel,optitrack_x,optitrack_y,optitrack_z,optitrack_qx,optitrack_qy,optitrack_qz,optitrack_qw
-1.0,0,0,0,0,,,,,0.092686,-0.143203,0.212851,,,,
0.0003,0,-4,-5,0,0,0,0,0,0.091937,-0.143616,0.212823,-0.086821,0.056592,-0.017872,-0.994455
0.0455,-3,-5,-6,-4,-2,0,0,-3,0.091945,-0.143735,0.212588,-0.097090,0.050897,-0.014639,-0.993865
0.0816,-11,-11,-11,-12,-12,-9,-7,-10,0.091981,-0.143648,0.212865,-0.088398,0.061695,-0.019931,-0.993973
0.1175,-20,-21,-21,-20,-15,-15,-14,-14,0.092490,-0.143529,0.213059,-0.101641,0.094939,-0.034223,-0.989689
0.1537,-31,-33,-32,-32,-18,-19,-18,-19,0.092709,-0.142991,0.213164,-0.097761,0.095624,-0.030742,-0.990128
0.1916,-43,-45,-43,-44,-20,-19,-19,-19,0.093012,-0.142421,0.212979,-0.078632,0.071623,-0.029427,-0.993892
0.2274,-55,-55,-53,-55,-20,-18,-19,-20,0.093420,-0.142289,0.212212,-0.088763,0.035038,-0.017408,-0.995284
0.2634,-66,-67,-65,-67,-20,-19,-20,-20,0.093929,-0.141798,0.212419,-0.071767,0.041359,-0.020552,-0.996352
0.2994,-77,-78,-76,-79,-18,-19,-21,-20,0.094176,-0.141195,0.212723,-0.065381,0.059595,-0.025762,-0.995746
0.3359,-87,-89,-87,-90,-19,-19,-19,-19,0.094581,-0.140761,0.212869,-0.074866,0.068843,-0.024238,-0.994519
0.3724,-99,-100,-98,-101,-20,-18,-20,-19,0.094972,-0.140362,0.212582,-0.070350,0.073500,-0.027280,-0.994437
0.4085,-110,-112,-109,-113,-20,-19,-19,-20,0.095342,-0.139989,0.212537,-0.071002,0.067533,-0.029362,-0.994754
0.4464,-121,-124,-119,-125,-19,-19,-19,-20,0.095889,-0.139490,0.212447,-0.079796,0.049701,-0.021649,-0.995336
0.4824,-131,-135,-130,-136,-17,-19,-19,-19,0.096375,-0.139188,0.212190,-0.075186,0.036106,-0.014864,-0.996405
0.5204,-143,-147,-141,-147,-19,-18,-20,-19,0.096523,-0.138543,0.212382,-0.071681,0.045725,-0.025045,-0.996064
0.5564,-155,-158,-152,-158,-20,-19,-19,-20,0.096898,-0.138083,0.212168,-0.059828,0.042428,-0.024214,-0.997013
0.5923,-166,-169,-162,-170,-19,-18,-19,-20,0.097403,-0.137557,0.212289,-0.057932,0.050080,-0.024032,-0.996774
0.6284,-175,-180,-174,-181,-19,-18,-20,-20,0.098016,-0.137090,0.212076,-0.048553,0.046465,-0.029003,-0.997318
0.6644,-186,-192,-185,-192,-18,-19,-19,-19,0.098387,-0.136695,0.211767,-0.074207,0.037948,-0.024731,-0.996214
0.7007,-199,-203,-195,-204,-21,-19,-20,-20,0.098770,-0.136319,0.211719,-0.070969,0.032405,-0.024870,-0.996642
